return_id,order_id,product_id,customer_id,return_date,return_quantity,refund_amount,return_reason,return_status
9000344,5166127,21152,118483.0,2024-12-07,1,16574.54, Damaged ,Approved
9000345,5154003,20508,118240.0,2024-07-23,3,2016.32,Quality Issue,Approved
9000346,5044047,21827,110149.0,2026-06-27,1,1350.44,Damaged,Approved
9000347,5154091,21411,120834.0,2026-07-07,1,7167.98,Quality Issue,Approved
9000348,5488906,20087,128660.0,2025-03-04,1,17153.33,Quality Issue,Approved
9000349,5486416,20415,105519.0,2026-01-30,2,1347.44,Not as Expected,Approved
9000350,5352655,20028,146726.0,2025-12-10,1,294.14,Wrong Item,Approved
9000351,5151838,21520,117026.0,2024-12-01,1,10989.72,Not as Expected,Approved
9000352,5195839,21028,132829.0,2025-01-19,1,933.81,Wrong Item,Approved
9000353,5059759,20538,122371.0,2024-06-19,2,62172.28,Quality Issue,Approved
9000354,5043013,21063,125333.0,2025-07-06,3,2344.98,Quality Issue,Approved
9000355,5139215,20548,110863.0,2025-05-08,2,44080.63,Damaged,Approved
9000356,5141526,20981,114784.0,2024-07-27,1,31654.55,Damaged,Approved
9000357,5050497,21655,102803.0,2024-02-25,1,905.38,Quality Issue,Approved
9000358,5132775,20072,111825.0,2025-12-29,1,2090.72,Not as Expected,Approved
9000359,5497743,21501,136587.0,2024-04-06,2,40462.52,Not as Expected,Approved
9000360,5341391,21154,134505.0,2025-03-03,1,2171.39,changed mind,Pending
9000361,5480358,21035,147669.0,2024-02-08,1,26583.59,Damaged,Approved
9000362,5459236,21543,125069.0,2026-01-30,1,4056.89,Quality Issue,Approved
9000363,5381895,21721,115128.0,2026-06-12,2,850.56,Damaged,Approved
9000364,5353762,20942,141190.0,2024-02-23,2,11455.18,Changed Mind,Approved
9000365,5133530,20375,140090.0,2024-12-06,1,35293.99,Not as Expected,Approved
9000366,5094728,20923,123610.0,2026-01-26,1,3741.2,Not as Expected,Approved
9000367,5384418,21942,122513.0,2025-02-07,1,4548.39,Quality Issue,Approved
9000368,5130453,21112,145765.0,2024-02-23,2,607.59,Quality Issue,Approved
9000369,5480107,21134,130931.0,2024-10-25,1,3914.54,Changed Mind,Approved
9000370,5072227,20843,134452.0,2025-01-26,2,18023.57,Quality Issue,Approved
9000371,5280790,20494,140442.0,2026-06-22,2,22765.26,Damaged,Approved
9000372,5280343,21710,116144.0,2024-05-02,1,4159.39,Changed Mind,Approved
9000373,5100876,20598,134585.0,2026-06-12,1,1699.38,Changed Mind,Approved
9000374,5232880,20763,130734.0,2025-02-15,1,1329.88,Damaged,Approved
9000375,5262463,21848,149210.0,2024-02-18,3,9302.73,Not as Expected,Approved
9000376,5479304,20794,149714.0,2025-09-02,1,706.73,Not as Expected,Approved
9000377,5363777,20476,148527.0,2024-05-26,2,8206.63,Not as Expected,Approved
9000378,5283855,20740,135515.0,2025-07-14,1,847.32,Damaged,Approved
9000379,5195821,20426,121483.0,2024-09-22,1,36725.95,Wrong Item,Approved
9000380,5015995,20983,118044.0,2024-12-02,2,2426.02,Quality Issue,Approved
9000381,5461658,20952,108996.0,2024-03-17,1,4066.55,Not as Expected,Approved
9000382,5383039,21069,121591.0,2025-01-09,1,8362.28,Not as Expected,Approved
9000383,5545376,20019,119084.0,2024-10-24,3,8108.24,Damaged,Approved
9000384,5189825,21599,110754.0,2025-04-16,1,2362.52,Quality Issue,Approved
9000385,5117909,21184,138476.0,2024-06-28,1,1031.9,Changed Mind,Approved
9000386,5423084,21489,140485.0,2025-12-08,1,2966.83,Changed Mind,Approved
9000387,5190708,21745,110663.0,2024-03-29,1,5470.51,Wrong Item,Approved
9000388,5171969,20995,135188.0,2025-05-07,1,19391.1,Damaged,Approved
9000389,5294551,21684,146297.0,2026-05-25,1,5944.31,Changed Mind,Approved
9000390,5053002,21549,128776.0,2024-06-30,1,1134.35,Wrong Item,Approved
9000391,5256808,20542,120831.0,2024-08-24,1,12882.37,Changed Mind,Approved
9000392,5457067,20348,109523.0,2025-08-10,1,36577.28,Changed Mind,Approved
9000393,5139163,21855,134769.0,2026-04-26,2,2296.93,Damaged,Approved
9000394,5079152,21532,119496.0,2026-02-25,2,10847.54,Changed Mind,Pending
9000395,5524015,20520,120419.0,2024-09-27,1,13823.86,Changed Mind,Approved
9000396,5442552,20116,123442.0,2024-09-04,1,663.59,Changed Mind,Approved
9000397,5277864,20891,144595.0,2024-10-02,2,38847.7,Not as Expected,Approved
9000398,5302825,21043,118796.0,2026-07-09,2,1610.78,Wrong Item,Approved
9000399,5289240,21697,101551.0,2024-03-22,1,2489.09,Changed Mind,Approved
9000400,5332048,21991,109721.0,2025-07-05,1,786.83,Quality Issue,Approved
9000401,5228886,20551,114534.0,2025-02-26,1,8808.62,Quality Issue,Approved
9000402,5544345,20038,121832.0,2025-10-06,1,35495.6,Wrong Item,Approved
9000403,5364111,21794,140386.0,2024-01-30,1,5961.84,Wrong Item,Approved
9000404,5264917,21360,133102.0,2024-11-17,1,4909.68,Not as Expected,Approved
9000405,5436926,21980,137386.0,2024-09-12,1,115.46,Quality Issue,Approved
9000406,5176635,20725,149437.0,2024-03-18,1,3986.18,Damaged,Approved
9000407,5063436,20909,112914.0,2025-11-28,1,5966.39,Not as Expected,Approved
9000408,5278151,20261,124877.0,2024-03-30,1,3887.49,Wrong Item,Approved
9000409,5299238,20676,122991.0,2024-02-02,2,13491.99,Wrong Item,Approved
9000410,5130747,20537,146290.0,2024-12-30,2,9947.87,Damaged,Approved
9000411,5260840,20871,128264.0,2025-06-13,1,2375.32,Not as Expected,Approved
9000412,5196985,21123,106606.0,2025-02-21,2,10749.27,Quality Issue,Approved
9000413,5489129,20970,108329.0,2024-05-01,1,14100.07,Damaged,Approved
9000414,5203554,21270,130874.0,2025-07-14,2,16189.31,Wrong Item,Approved
9000415,5140411,21645,121858.0,2025-10-20,1,1619.98,Damaged,Approved
9000416,5167691,20302,122799.0,2025-05-24,1,6383.69,Damaged,Approved
9000417,5462696,20114,111256.0,2024-03-31,1,4028.85,Quality Issue,Approved
9000418,5164564,20814,148645.0,2025-01-03,2,3097.55,Not as Expected,Approved
9000419,5072445,21007,135999.0,2025-07-09,1,17493.09,Not as Expected,Approved
9000420,5314771,21983,128819.0,2025-04-19,1,6873.24,Damaged,Approved
9000421,5463435,20425,121675.0,2025-04-08,1,3025.78,Damaged,Approved
9000422,5146105,20526,142341.0,2024-06-10,1,3142.17,Damaged,Approved
9000423,5010684,20476,112914.0,2025-12-02,1,4331.28,Quality Issue,Pending
9000424,5150719,21657,101011.0,2026-02-03,1,24951.19,Quality Issue,Approved
9000425,5014179,20488,136905.0,2025-04-05,1,1268.04,Wrong Item,Approved
9000426,5412024,20829,135335.0,2024-07-01,1,552.33,Wrong Item,Approved
9000427,5175806,21199,128833.0,2024-03-09,3,21316.56,Quality Issue,Approved
9000428,5212848,20502,125133.0,2024-08-07,1,2387.65,Not as Expected,Approved
9000429,5238461,20514,140192.0,2025-06-02,1,9983.79,Damaged,Pending
9000430,5549974,21135,101707.0,2025-12-11,1,880.86,Damaged,Approved
9000431,5053439,20366,103429.0,2026-06-20,2,68137.33,Quality Issue,Approved
9000432,5050091,21249,137350.0,2024-06-09,2,1221.34,Damaged,Approved
9000433,5210292,21042,124816.0,2026-04-11,3,14187.23,Changed Mind,Approved
9000434,5397925,20954,136508.0,2026-05-09,2,12481.94,Damaged,Approved
9000435,5305547,21248,134172.0,2024-04-26,1,1303.57,Quality Issue,Approved
9000436,5250514,21850,139703.0,2025-09-25,1,5989.45,Wrong Item,Approved
9000437,5493301,20155,140789.0,2024-10-20,2,8484.49,Not as Expected,Approved
9000438,5487338,21259,120858.0,2025-12-14,1,4285.84,Wrong Item,Approved
9000439,5085403,21579,136734.0,2024-12-16,1,2715.51,Wrong Item,Approved
9000440,5015044,20018,106424.0,2025-09-06,1,10089.02,Changed Mind,Approved
9000441,5364957,21409,115416.0,2026-04-03,1,20106.57,Not as Expected,Approved
9000442,5062210,21820,104281.0,2024-06-01,1,15043.19,Wrong Item,Approved
9000443,5254038,21011,121485.0,2026-01-25,1,5627.85,Damaged,Approved
9000444,5291022,20425,132379.0,2024-02-26,1,2866.53,Wrong Item,Approved
9000445,5051796,20150,142106.0,2024-10-13,1,1243.48,Damaged,Approved
9000446,5367322,21540,126959.0,2025-05-10,1,365.48,Quality Issue,Approved
9000447,5152902,20376,132436.0,2026-06-04,1,4215.92,Wrong Item,Approved
9000448,5414611,21033,112475.0,2024-05-18,2,3241.83,Wrong Item,Approved
9000449,5221968,21395,138156.0,2024-01-17,2,9686.4,Not as Expected,Approved
9000450,5378295,21026,112025.0,2026-06-12,1,2029.93,Quality Issue,Approved
9000451,5330366,21786,136734.0,2024-12-15,1,5157.88,Quality Issue,Approved
9000452,5420481,20239,125378.0,2025-09-09,4,10086.87,Damaged,Approved
9000453,5229294,20714,106295.0,2025-12-06,1,8186.63,Damaged,Approved
9000454,5144665,20220,134040.0,2024-07-24,1,38109.9,Wrong Item,Approved
9000455,5437109,20130,112248.0,2026-07-23,1,549.24,Damaged,Approved
9000456,5167875,21471,103123.0,2024-04-28,3,128864.0,Changed Mind,Approved
9000457,5446930,21704,116228.0,2025-09-05,1,10029.87,Damaged,Approved
9000458,5345716,20553,140891.0,2024-11-21,2,4530.17,Quality Issue,Approved
9000459,5060206,21008,134479.0,2025-08-08,3,10302.66,Not as Expected,Approved
9000460,5325857,20199,122088.0,2024-07-10,3,124607.96,Damaged,Approved
9000461,5455264,20858,131682.0,2026-03-30,1,16805.29,Not as Expected,Approved
9000462,5149911,21965,140898.0,2025-10-13,1,2012.57,Damaged,Approved
9000463,5087481,20512,134624.0,2025-09-17,1,3515.96,Not as Expected,Approved
9000464,5051047,21171,119548.0,2025-02-20,3,53483.24,Changed Mind,Approved
9000465,5119047,20654,103115.0,2024-08-20,1,1436.06,Wrong Item,Approved
9000466,5327606,20937,111071.0,2025-07-11,1,255.33,Not as Expected,Pending
9000467,5501769,20941,135193.0,2026-06-19,1,3494.97,Wrong Item,Approved
9000468,5076776,20237,136221.0,2026-04-28,1,12165.17,Wrong Item,Approved
9000469,5225242,21442,107945.0,2026-02-21,1,24741.41,Damaged,Approved
9000470,5244131,20312,139347.0,2025-10-31,2,884.24,Changed Mind,Approved
9000471,5326977,20903,108909.0,2026-01-05,1,5960.36,Quality Issue,Approved
9000472,5104082,21674,109489.0,2024-09-05,2,8752.94,Quality Issue,Approved
9000473,5486406,20848,109834.0,2024-06-30,1,11318.6,Changed Mind,Approved
9000474,5219207,20255,131797.0,2025-06-15,1,41176.26,Not as Expected,Approved
9000475,5137244,21231,114862.0,2025-03-25,1,2377.86,Changed Mind,Approved
9000476,5489505,21038,127684.0,2024-11-09,1,4507.69,Wrong Item,Approved
9000477,5530828,20799,102919.0,2026-01-27,2,2259.71,Changed Mind,Approved
9000478,5240306,20905,143103.0,2025-04-17,1,1235.04,Quality Issue,Approved
9000479,5285798,20810,115216.0,2025-02-17,3,19854.5,Wrong Item,Approved
9000480,5272767,20961,103897.0,2024-04-30,1,3833.66,Changed Mind,Approved
9000481,5150901,21513,124647.0,2026-05-29,1,2993.8,Changed Mind,Approved
9000482,5535723,20920,123613.0,2026-05-20,1,10342.54,Not as Expected,Approved
9000483,5381275,21607,149342.0,2024-04-02,2,66422.46,Wrong Item,Approved
9000484,5068204,20342,116911.0,2026-04-30,1,15706.48,Damaged,Approved
9000485,5279883,21844,139010.0,2026-05-31,2,1877.33,Quality Issue,Approved
9000486,5070530,20566,148042.0,2024-08-24,2,13217.77,Changed Mind,Approved
9000487,5137712,20161,114517.0,2025-10-10,3,8966.91,Damaged,Approved
9000488,5457507,20236,103310.0,2024-09-05,1,9786.4,Quality Issue,Approved
9000489,5417170,21203,122907.0,2026-07-18,1,49682.6,Not as Expected,Approved
9000490,5132895,21662,137474.0,2024-01-25,3,26478.23,Quality Issue,Approved
9000491,5314509,21441,116912.0,2024-07-24,1,21110.34,Quality Issue,Approved
9000492,5432559,21292,129971.0,2025-08-27,1,3441.1,Damaged,Approved
9000493,5316203,20371,120993.0,2024-01-31,2,13519.8,Not as Expected,Approved
9000494,5007070,21916,147776.0,2024-06-28,2,7602.97,Quality Issue,Approved
9000495,5116565,20176,114728.0,2026-02-25,1,5970.49,Not as Expected,Approved
9000496,5134647,20689,131048.0,2025-02-03,2,16141.89,Damaged,Approved
9000497,5117033,21720,134582.0,2024-08-14,1,3601.83,Quality Issue,Approved
9000498,5113647,21837,137330.0,2025-02-18,1,3262.14,Changed Mind,Approved
9000499,5242172,21945,104396.0,2025-01-10,1,38979.73,Wrong Item,Approved
9000500,5118834,20980,126722.0,2024-04-28,1,43296.12,Wrong Item,Approved
9000501,5411866,20012,127024.0,2026-03-21,1,7876.36,Not as Expected,Approved
9000502,5225873,20300,145237.0,2026-04-30,4,180904.8,Not as Expected,Approved
9000503,5260182,21565,109401.0,2025-05-10,1,2282.29,Damaged,Approved
9000504,5288973,21327,125037.0,2024-06-24,1,5269.83,Not as Expected,Approved
9000505,5374184,20332,131522.0,2025-09-01,2,76967.54,Damaged,Approved
9000506,5049592,20708,130205.0,2024-12-09,1,7626.88,Changed Mind,Approved
9000507,5443369,21018,106863.0,2024-12-25,1,2153.29,Quality Issue,Approved
9000508,5038020,21080,112757.0,2024-07-16,2,1987.58,Quality Issue,Approved
9000509,5410070,20332,118943.0,2025-01-31,1,34432.85,Changed Mind,Approved
9000510,5377610,21189,105533.0,2024-03-06,5,49976.28,Wrong Item,Approved
9000511,5219632,21304,122599.0,2025-09-08,1,602.98,Not as Expected,Approved
9000512,5503470,20986,125770.0,2025-02-03,1,5320.82,Not as Expected,Approved
9000513,5201518,21211,103320.0,2025-04-05,1,17737.31,Damaged,Approved
9000514,5177634,21245,126205.0,2025-03-23,1,17814.95,Changed Mind,Approved
9000515,5383100,21415,142460.0,2025-10-17,1,850.52,Changed Mind,Approved
9000516,5220621,20511,128894.0,2024-10-01,1,22925.72,Not as Expected,Approved
9000517,5061672,20018,122060.0,2024-03-13,1,11869.43,Quality Issue,Approved
9000518,5496022,20105,124745.0,2024-11-30,1,5164.48,Wrong Item,Approved
9000519,5244931,20078,100903.0,2026-02-16,1,718.16,Damaged,Approved
9000520,5089922,21244,121805.0,2025-10-16,2,23491.15,Quality Issue,Approved
9000521,5078429,20860,134781.0,2024-07-09,1,726.51,Damaged,Approved
9000522,5351158,21881,137009.0,2026-02-28,2,15751.69,Wrong Item,Approved
9000523,5390938,20774,127090.0,2025-10-31,1,9889.3,Changed Mind,Approved
9000524,5234611,20468,102520.0,2025-07-03,1,3055.74,Damaged,Approved
9000525,5293463,21957,137927.0,2025-08-03,1,2557.85,Quality Issue,Approved
9000526,5395521,20201,119622.0,2025-05-23,1,4022.15,,Approved
9000527,5317060,21001,145495.0,2024-03-27,1,6486.52,Wrong Item,Approved
9000528,5436392,21762,131836.0,2025-05-10,1,1216.62,Quality Issue,Approved
9000529,5347131,21771,129565.0,2024-04-17,1,1894.92,Not as Expected,Approved
9000530,5144555,20756,141489.0,2024-12-22,1,12597.04,Quality Issue,Approved
9000531,5527831,21120,104822.0,2024-09-11,2,2972.74,Not as Expected,Approved
9000532,5401910,20295,113544.0,2026-05-04,1,6104.53,Quality Issue,Approved
9000533,5144777,21440,113004.0,2024-12-09,1,1295.12,Damaged,Approved
9000534,5367360,20015,136509.0,2024-10-21,1,3047.72,Quality Issue,Approved
9000535,5125331,20467,124117.0,2025-09-26,1,5348.45,Quality Issue,Approved
9000536,5347825,21174,128391.0,2026-02-02,1,1559.31,Quality Issue,Approved
9000537,5297256,21570,103074.0,2024-10-26,1,7090.62,Quality Issue,Approved
9000538,5330329,20598,114534.0,2025-05-26,1,1805.58,Wrong Item,Approved
9000539,5508645,21870,146812.0,2026-06-24,1,17241.19,Quality Issue,Approved
9000540,5267752,20418,144643.0,2025-06-06,1,483.4,Damaged,Approved
9000541,5193793,20030,145404.0,2025-10-08,1,375.87,Not as Expected,Approved
9000542,5400697,20680,133027.0,2026-07-23,2,10164.95,Changed Mind,Approved
9000543,5056312,20894,110149.0,2026-07-13,1,5500.38,Not as Expected,Approved
9000544,5423920,20783,115553.0,2026-04-03,1,19156.93,Not as Expected,Approved
9000545,5511582,21606,147260.0,2026-06-23,1,10954.09,Quality Issue,Approved
9000546,5049666,20771,148706.0,2024-10-06,3,6818.71,Quality Issue,Approved
9000547,5088481,21091,140922.0,2024-06-07,1,2259.65,Damaged,Approved
9000548,5545083,21027,122584.0,2024-06-18,1,3446.6,Changed Mind,Approved
9000549,5261146,20536,140927.0,2024-02-07,2,75660.22,Not as Expected,Approved
9000550,5287903,21725,103190.0,2024-08-13,1,1762.74,Quality Issue,Approved
9000551,5501049,20328,128947.0,2024-03-28,3,93525.17,Not as Expected,Approved
9000552,5414439,21434,124152.0,2026-01-13,3,19518.62,Wrong Item,Approved
9000553,5535549,21583,149375.0,2025-11-03,2,557.99,Changed Mind,Approved
9000554,5504201,21865,124396.0,2024-01-20,2,3883.62,Changed Mind,Approved
9000555,5515060,20057,100736.0,2024-02-07,1,564.38,Changed Mind,Approved
9000556,5208256,21668,138952.0,2025-06-24,1,402.13,Damaged,Approved
9000557,5384627,20123,123138.0,2025-02-03,2,2414.88,Not as Expected,Approved
9000558,5047383,21423,141406.0,2024-05-19,1,19266.92,Changed Mind,Approved
9000559,5353005,20553,109374.0,2025-11-23,3,5722.32,Wrong Item,Approved
9000560,5431735,20546,144989.0,2025-07-12,1,2400.84,Changed Mind,Approved
9000561,5397962,20339,111766.0,2026-06-24,2,13402.28,Changed Mind,Approved
9000562,5193353,21546,114594.0,2025-03-18,1,4233.32,Changed Mind,Approved
9000563,5101232,21686,120920.0,2024-09-01,1,11607.35,Wrong Item,Approved
9000564,5527378,20491,123098.0,2025-09-27,1,6196.14,Damaged,Approved
9000565,5072005,20671,103876.0,2025-08-11,2,20181.74,Damaged,Approved
9000566,5366360,21374,103026.0,2026-06-05,3,19231.56,Quality Issue,Approved
9000567,5417565,20827,146779.0,2025-07-02,1,4057.78,Not as Expected,Approved
9000568,5029889,21795,134865.0,2025-03-17,2,6582.66,Wrong Item,Approved
9000569,5532716,21106,101825.0,2026-06-27,1,3168.86,Quality Issue,Approved
9000570,5091273,21282,101628.0,2025-06-04,3,22253.66,Wrong Item,Approved
9000571,5176835,20060,121381.0,2025-12-17,2,5184.63,Damaged,Approved
9000572,5493346,21375,149398.0,2026-06-06,1,16486.21,Quality Issue,Approved
9000573,5308574,21416,105790.0,2024-09-13,1,17292.83,Changed Mind,Approved
9000574,5272001,20584,116452.0,2024-07-27,1,3197.83,Changed Mind,Approved
9000575,5192679,21386,146039.0,2024-12-05,1,407.8,Not as Expected,Approved
9000576,5240134,20834,137535.0,2025-05-31,1,3957.34,Not as Expected,Approved
9000577,5101880,21259,117718.0,2025-04-23,1,4762.05,Wrong Item,Approved
9000578,5315790,20043,121094.0,2026-01-30,1,31750.25,Damaged,Approved
9000579,5221608,20702,133122.0,2024-02-25,1,4519.57,Changed Mind,Approved
9000580,5094894,20274,141504.0,2025-06-01,2,12567.62,Quality Issue,Approved
9000581,5389161,21203,126953.0,2024-05-05,1,42230.21,Quality Issue,Approved
9000582,5509019,21959,145122.0,2026-05-20,1,6442.07,Quality Issue,Approved
9000583,5540684,20276,130196.0,2024-04-08,2,12003.9,Changed Mind,Approved
9000584,5548270,21466,136709.0,2025-07-17,1,10558.32,Wrong Item,Approved
9000585,5046393,20322,146629.0,2025-07-05,1,2087.39,Damaged,Approved
9000586,5544504,21681,147428.0,2025-06-15,1,7206.37,Changed Mind,Approved
9000587,5229796,20071,136757.0,2025-06-28,1,964.71,Damaged,Approved
9000588,5240826,20339,138296.0,2025-08-10,1,7073.42,Quality Issue,Approved
9000589,5453060,21566,111283.0,2024-10-25,2,49831.7,Wrong Item,Approved
9000590,5120818,20380,110762.0,2025-01-20,2,43419.6,Damaged,Approved
9000591,5334471,21115,134996.0,2025-12-10,2,4667.37,Not as Expected,Approved
9000592,5538319,20389,118655.0,2024-07-20,1,9869.38,Changed Mind,Approved
9000593,5237628,21765,113636.0,2026-05-10,1,976.96,Wrong Item,Approved
9000594,5368761,20809,115530.0,2025-03-15,1,3340.94,Quality Issue,Approved
9000595,5170426,20846,127929.0,2025-05-03,1,7780.25,Quality Issue,Approved
9000596,5377294,21678,146737.0,2024-11-18,3,9345.35,Changed Mind,Approved
9000597,5486325,20215,106189.0,2025-12-11,1,8151.78,Changed Mind,Approved
9000598,5267113,20733,103137.0,2025-11-04,1,8361.08,Changed Mind,Approved
9000599,5409616,21132,142620.0,2024-07-03,1,1317.45,Quality Issue,Approved
9000600,5231748,20794,148241.0,2025-05-09,1,706.73,Not as Expected,Approved
9000601,5438343,21502,109981.0,2024-06-25,2,2711.18,Changed Mind,Approved
9000602,5535365,20903,141394.0,2025-07-05,1,5646.66,Wrong Item,Approved
9000603,5056604,20740,131433.0,2024-10-05,1,953.23,Quality Issue,Approved
9000604,5475859,20153,113882.0,2024-04-29,1,24281.8,Changed Mind,Approved
9000605,5055170,20925,145131.0,2025-12-30,2,2589.39,Changed Mind,Approved
9000606,5339621,21630,121496.0,2024-03-20,1,6109.98,Quality Issue,Approved
9000607,5254757,20134,113566.0,2025-06-23,1,123.73,Not as Expected,Approved
9000608,5320550,21866,140283.0,2025-05-17,2,1606.43,Quality Issue,Approved
9000609,5268500,21484,149055.0,2026-07-04,2,17851.75,Damaged,Approved
9000610,5197329,21250,129085.0,2026-01-21,1,8472.9,Quality Issue,Approved
9000611,5083839,21741,147809.0,2026-05-03,1,3740.4,Wrong Item,Approved
